chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.l.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
TAG51:2FA17:0	error	1.61042941176471	1.91601016949153
TAG56:3FA20:0	error	0.601082352941176	0.73181186440678
PE(P16:0/20:3)	error	0.600835294117647	0.62854406779661
PI(18:1/20:4)	error	1.2683	1.26125762711864
DAG(12:0/18:2)	error	0.0581176470588235	0.126924576271186
TAG52:2FA16:0	error	156.975329411765	163.031061016949
TAG52:3FA20:1	error	0.237958823529412	0.27114406779661
PE(P16:0/22:6)	error	5.52140588235294	5.32664237288136
TAG56:5FA22:4	error	1.4448	1.36194576271186
TAG56:9FA22:6	error	0.868517647058824	0.739820338983051
TAG55:7FA20:3	error	0.281311764705882	0.277247457627119
TAG50:5FA16:0	error	0.176982352941176	0.211254237288136
TAG56:3FA16:0	error	0.129105882352941	0.146013559322034
MAG(18:1)	error	0.161223529411765	0.175445762711864
PC(18:1/18:2)	error	55.1055411764706	63.2908983050847
TAG56:6FA22:5	error	4.21695294117647	4.15210338983051
TAG57:3FA18:2	error	0.276088235294118	0.293701694915254
LCER(18:1)	error	0.248341176470588	0.266513559322034
TAG52:8FA16:1	error	0.100823529411765	0.117705084745763
TAG58:8FA22:6	error	2.24474705882353	2.20955084745763
TAG50:3FA16:0	error	20.0884058823529	23.7038271186441
FFA(24:1)	error	6.20042352941176	6.08465762711864
TAG55:7FA15:0	error	0.0530647058823529	0.0547169491525424
DAG(16:1/18:3)	error	0.0591058823529412	0.0625864406779661
CER(20:0)	error	0.101435294117647	0.107345762711864
PC(18:2/20:5)	error	1.17741176470588	1.29282711864407
TAG52:5FA18:3	error	10.5217882352941	12.756286440678
TAG51:0FA18:0	error	0.293364705882353	0.37761186440678
TAG55:3FA18:2	error	0.232423529411765	0.3565
TAG42:2FA18:2	error	0.189282352941176	0.609818644067797
PC(14:0/18:2)	error	4.15849411764706	5.40648644067797
TAG50:3FA14:0	error	13.2249764705882	15.8596694915254
TAG54:5FA20:2	error	0.326770588235294	0.354145762711864
FFA(20:3)	error	2.1748	2.18997288135593
TAG56:6FA16:0	error	3.24963529411765	3.25153050847458
PI(16:0/18:1)	error	1.11465882352941	1.35460508474576
TAG52:3FA18:3	error	1.90663529411765	2.38689322033898
TAG58:10FA18:2	error	0.342858823529412	0.354240677966102
LPC(16:0)	error	71.1601882352941	74.6544457627119
TAG44:2FA16:1	error	0.144670588235294	0.198233898305085
TAG56:10FA18:2	error	0.180758823529412	0.279391525423729
TAG56:5FA18:0	error	1.7868	1.72177796610169
DAG(14:0/20:0)	error	0.0745941176470588	0.0738745762711864
TAG52:1FA20:1	error	0.469958823529412	0.554227118644068
CE(14:0)	error	18.7189	23.5306813559322
DAG(18:1/22:4)	error	0.0468882352941176	0.0475864406779661
PC(18:0/20:3)	error	19.1691470588235	20.5375779661017
TAG54:2FA18:0	error	17.3562823529412	20.509479661017
TAG56:7FA22:5	error	3.11798235294118	3.09864576271186
PE(18:0/20:3)	error	1.32049411764706	1.44114576271186
TAG51:1FA15:0	error	0.409376470588235	0.489125423728814
TAG58:7FA18:1	error	0.972464705882353	1.04903559322034
PI(18:0/20:3)	error	2.22209411764706	2.44830677966102
TAG51:4FA18:1	error	1.0476	1.14845084745763
TAG52:6FA18:3	error	1.75077058823529	2.15292372881356
TAG44:2FA14:0	error	0.19815	0.62468813559322
TAG50:5FA14:1	error	0.270588235294118	0.32944406779661
TAG54:2FA18:2	error	2.2222	2.81853220338983
TAG48:2FA16:0	error	8.66732352941176	11.7968152542373
TAG56:6FA20:2	error	0.320152941176471	0.350201694915254
TAG56:5FA18:2	error	1.37051176470588	1.52237457627119
CER(16:0)	error	0.385888235294118	0.41306779661017
