chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.m.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
SM(18:1)	error	11.0822292682927	10.4003423728814
TAG51:5FA18:3	error	0.197278048780488	0.217033898305085
TAG54:6FA22:5	error	0.892980487804878	0.805184745762712
TAG56:4FA18:0	error	0.889541463414634	0.868366101694915
TAG51:3FA18:1	error	9.20872195121951	9.20505254237288
LPC(18:0)	error	24.7877829268293	26.9666355932203
FFA(20:5)	error	8.73311463414634	8.7516
TAG54:6FA18:1	error	7.04628536585366	9.06334406779661
TAG52:6FA18:1	error	0.301068292682927	0.348101694915254
PC(18:2/20:2)	error	0.507428048780488	0.568814406779661
PC(16:0/22:5)	error	20.4167609756098	20.6594440677966
TAG45:1FA15:0	error	0.119131707317073	0.116086440677966
TAG50:3FA18:3	error	3.91822682926829	3.57566779661017
TAG48:1FA12:0	error	0.702982926829268	1.1616406779661
TAG52:6FA20:5	error	0.579365853658537	0.623301694915254
TAG53:5FA20:4	error	0.346809756097561	0.285523728813559
CE(20:4)	error	224.74416097561	215.998633898305
CER(22:1)	error	0.0468024390243902	0.0467423728813559
MAG(18:0)	error	0.962041463414634	1.13233050847458
TAG48:3FA18:3	error	1.10998780487805	1.09182881355932
FFA(18:0)	error	458.795270731707	459.623749152542
TAG52:4FA18:2	error	118.050234146341	120.389296610169
TAG42:1FA18:1	error	0.641578048780488	0.962771186440678
TAG60:10FA22:5	error	0.1166	0.119686440677966
DCER(26:0)	error	0.132423170731707	0.127025423728814
LCER(18:0)	error	0.129648780487805	0.138442372881356
TAG42:0FA12:0	error	0.538362195121951	1.13982203389831
TAG51:3FA17:0	error	0.520007317073171	0.474771186440678
TAG52:6FA16:0	error	0.776834146341463	0.841177966101695
CE(22:4)	error	0.506341463414634	0.491816949152542
TAG48:4FA14:1	error	0.292660975609756	0.260147457627119
TAG50:3FA18:1	error	21.4609585365854	20.8823576271186
TAG53:4FA17:0	error	1.38251463414634	1.43816271186441
PC(16:0/20:4)	error	224.772797560976	212.648774576271
TAG44:1FA18:1	error	1.70088536585366	1.89198983050847
TAG48:0FA16:0	error	18.2482609756098	15.4059915254237
DAG(16:1/20:4)	error	0.0995731707317073	0.066971186440678
PC(17:0/18:2)	error	2.9478756097561	3.0897186440678
TAG54:4FA18:2	error	57.4877024390244	65.0480338983051
TAG50:0FA14:0	error	0.385765853658537	0.415906779661017
TAG58:7FA20:4	error	0.257292682926829	0.224577966101695
TAG52:4FA18:3	error	18.0513829268293	18.3021186440678
FFA(16:1)	error	19.3140390243902	17.2020389830508
TAG51:3FA16:0	error	10.1807390243902	10.0740457627119
TAG50:4FA18:3	error	2.46592926829268	2.31509661016949
TAG54:4FA20:3	error	4.81744146341463	4.26033389830508
PE(O18:0/18:2)	error	0.443153658536585	0.484879661016949
PC(18:1/20:2)	error	0.783246341463415	0.783524576271186
TAG49:2FA18:1	error	1.32675365853659	1.20478474576271
PC(18:1/20:4)	error	26.3814829268293	25.0163152542373
TAG47:0FA14:0	error	0.21679756097561	0.204954237288136
TAG52:8FA18:2	error	0.171129268292683	0.176966101694915
