chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.h.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
LPC(15:0)	error	0.186590909090909	0.197710169491525
TAG48:3FA18:2	error	5.15584545454545	6.65219661016949
TAG52:6FA22:6	error	0.532954545454545	0.412005084745763
TAG56:7FA18:3	error	0.300645454545455	0.380276271186441
PC(18:0/22:6)	error	14.5526818181818	13.0204
SM(26:1)	error	0.5889	0.550320338983051
TAG48:2FA14:0	error	11.0592363636364	10.6841898305085
TAG48:3FA18:1	error	2.98638181818182	4.59306610169492
DAG(16:1/18:2)	error	0.783645454545455	0.886728813559322
TAG53:6FA18:3	error	2.8257	2.84253220338983
PC(16:0/12:0)	error	0.608545454545455	0.5606
TAG51:5FA18:2	error	0.210272727272727	0.2469
PE(P16:0/20:4)	error	10.0108545454545	10.2864423728814
TAG49:1FA16:1	error	0.358281818181818	0.280283050847458
TAG56:5FA20:1	error	0.338527272727273	0.472513559322034
LPE(18:0)	error	1.19883636363636	1.14136949152542
FFA(20:4)	error	4.90374545454545	5.25124406779661
TAG46:1FA14:1	error	1.36405454545455	1.09680508474576
TAG46:3FA14:0	error	0.282527272727273	0.285201694915254
PE(P18:1/22:5)	error	0.985436363636364	0.907894915254237
TAG50:1FA14:0	error	3.67853636363636	3.24579491525424
TAG56:8FA20:4	error	2.12433636363636	2.26337966101695
TAG56:4FA20:1	error	0.860427272727273	1.12107627118644
MAG(18:3)	error	0.0976090909090909	0.0937966101694915
PE(18:0/20:4)	error	14.7403636363636	15.6206169491525
TAG53:2FA18:1	error	6.10676363636364	6.11649322033898
TAG54:7FA22:5	error	0.208145454545455	0.257815254237288
TAG60:12FA22:6	error	0.319790909090909	0.266303389830508
PC(18:0/20:2)	error	1.83268181818182	1.69016610169492
LPC(18:2)	error	7.26264545454545	8.52389661016949
PC(15:0/18:2)	error	1.16052727272727	1.24505084745763
DAG(18:1/18:1)	error	3.23919090909091	3.88807288135593
TAG56:4FA22:4	error	0.156709090909091	0.158579661016949
TAG56:9FA20:5	error	0.651281818181818	0.819157627118644
TAG49:2FA14:0	error	0.460445454545455	0.418501694915254
PC(16:0/18:3)	error	6.50030909090909	7.25939830508475
LPE(22:5)	error	0.149154545454545	0.151779661016949
TAG54:6FA20:5	error	2.49864545454545	2.80850338983051
TAG56:7FA22:6	error	5.7046	5.9762593220339
TAG51:4FA16:1	error	0.252009090909091	0.285681355932203
TAG52:5FA20:5	error	0.724990909090909	0.691398305084746
SM(20:0)	error	41.4019636363636	46.7519016949153
TAG55:5FA20:4	error	0.291572727272727	0.281362711864407
TAG58:6FA20:4	error	0.138654545454545	0.142515254237288
PE(O18:0/20:4)	error	2.0074	2.06824915254237
DAG(18:2/18:3)	error	0.234945454545455	0.320586440677966
TAG48:4FA18:3	error	0.592009090909091	0.820642372881356
TAG52:0FA16:0	error	3.53068181818182	3.00156101694915
TAG58:9FA22:5	error	0.298627272727273	0.4141
TAG58:9FA22:6	error	1.51825454545455	1.90485254237288
PE(P18:1/16:0)	error	0.217027272727273	0.20521186440678
DAG(14:0/18:2)	error	0.351881818181818	0.369705084745763
TAG54:0FA18:0	error	1.07215454545455	0.965623728813559
TAG56:2FA16:0	error	0.266945454545455	0.206394915254237
TAG56:8FA22:5	error	0.381309090909091	0.500271186440678
PC(16:0/20:2)	error	5.34535454545455	5.6169593220339
PC(15:0/18:1)	error	0.886045454545455	0.785283050847458
TAG56:7FA18:2	error	2.67628181818182	3.31261016949153
LPE(18:1)	error	0.747736363636364	0.67425593220339
TAG50:2FA16:1	error	31.1894818181818	28.0917152542373
PC(17:0/18:1)	error	1.38694545454545	1.33888305084746
DAG(16:0/18:1)	error	2.97281818181818	2.94191355932203
LPC(22:5)	error	0.306281818181818	0.336515254237288
TAG46:0FA18:0	error	0.884281818181818	1.08477966101695
PE(18:0/20:5)	error	2.22956363636364	2.16865762711864
LPE(22:4)	error	0.0597181818181818	0.0568627118644068
TAG46:1FA18:1	error	6.1627	6.55290847457627
TAG58:10FA20:4	error	0.708009090909091	0.587945762711864
DAG(14:0/16:1)	error	0.0809636363636364	0.0664372881355932
SM(24:0)	error	29.7985	27.8537288135593
TAG53:6FA18:2	error	1.65404545454545	1.65217457627119
HCER(18:0)	error	0.0669909090909091	0.0732576271186441
LPC(20:3)	error	1.80647272727273	1.7999813559322
TAG53:5FA18:2	error	11.1896181818182	11.4718847457627
TAG50:1FA18:0	error	6.39611818181818	5.16308983050847
TAG52:5FA20:3	error	0.323063636363636	0.338945762711864
PE(P16:0/22:5)	error	2.76042727272727	2.69876779661017
TAG44:0FA12:0	error	1.19042727272727	1.49416440677966
TAG55:6FA18:1	error	1.45139090909091	1.46719152542373
PC(20:0/18:2)	error	3.40553636363636	3.51201016949153
PE(P18:0/18:1)	error	1.1827	1.08827627118644
MAG(18:2)	error	0.0999818181818182	0.11278813559322
TAG52:5FA18:2	error	13.7349272727273	19.4689779661017
SM(16:0)	error	179.904527272727	171.858742372881
TAG49:1FA18:1	error	3.28787272727273	2.64981186440678
FFA(14:0)	error	32.8892090909091	35.2963525423729
TAG56:4FA20:4	error	0.4921	0.513894915254237
TAG46:2FA18:2	error	2.69341818181818	3.65982033898305
FFA(16:0)	error	616.632218181818	633.312620338983
TAG52:5FA22:5	error	0.381372727272727	0.419042372881356
PE(P18:1/20:3)	error	0.499036363636364	0.468681355932203
TAG56:8FA18:3	error	0.404209090909091	0.475862711864407
TAG46:3FA16:1	error	0.373190909090909	0.414864406779661
TAG50:1FA18:1	error	57.6191	53.8872084745763
TAG44:0FA16:0	error	3.12270909090909	3.56218813559322
CE(22:5)	error	2.27958181818182	2.36636101694915
TAG49:2FA16:1	error	0.871518181818182	0.775081355932203
TAG53:4FA18:1	error	17.3073727272727	17.4273271186441
TAG52:3FA20:3	error	1.06826363636364	0.930115254237288
TAG49:1FA17:0	error	0.746972727272727	0.574891525423729
TAG56:7FA18:1	error	2.97724545454545	3.46786610169492
TAG50:2FA18:0	error	2.324	2.05420338983051
TAG44:2FA16:0	error	0.699818181818182	0.607716949152542
TAG44:3FA18:2	error	0.213263636363636	0.238628813559322
TAG47:0FA15:0	error	0.469018181818182	0.358145762711864
TAG54:7FA16:1	error	0.558036363636364	0.536369491525424
TAG52:3FA20:2	error	0.628063636363636	0.670425423728814
TAG52:5FA16:1	error	6.55420909090909	9.23460677966102
TAG51:2FA15:0	error	2.53305454545455	2.51061016949153
TAG54:7FA20:4	error	1.25687272727273	1.35814406779661
PE(P18:1/18:2)	error	1.92643636363636	1.93965254237288
TAG52:1FA16:1	error	0.506763636363636	0.429323728813559
TAG47:1FA15:0	error	0.528081818181818	0.411415254237288
TAG50:5FA14:0	error	0.612563636363636	0.813422033898305
TAG55:1FA16:0	error	0.827309090909091	0.943086440677966
TAG56:3FA18:0	error	0.437154545454545	0.437503389830508
TAG50:2FA14:0	error	14.6971454545455	15.1437050847458
