chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/2class/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv	/Users/m221138/RA_project/data/filled_qc_data/2class/MLR.clp.sc.ready.ignor.norm.qc.fillna.other.tsv
TAG55:6FA18:1	0.991995393357455	1.46719152542373	1.45052608695652
PC(20:0/18:2)	0.0793025635222411	3.51201016949153	3.17970579710145
PE(P18:0/18:1)	0.724149696751568	1.08827627118644	1.03308550724638
MAG(18:2)	0.603120741858457	0.11278813559322	0.101840579710145
TAG52:5FA18:2	0.245170744318265	19.4689779661017	17.1836971014493
SM(16:0)	0.755955928707267	171.858742372881	166.646936231884
TAG49:1FA18:1	0.983610532939793	2.64981186440678	2.85921884057971
FFA(14:0)	0.605027812980913	35.2963525423729	35.0508797101449
TAG56:4FA20:4	0.83108601114017	0.513894915254237	0.529230434782609
TAG46:2FA18:2	error	3.65982033898305	2.45486666666667
FFA(16:0)	0.490714261599534	633.312620338983	634.075710144928
TAG52:5FA22:5	error	0.419042372881356	0.406588405797101
PE(P18:1/20:3)	0.575202105245727	0.468681355932203	0.484497101449275
TAG56:8FA18:3	0.839198177650502	0.475862711864407	0.474389855072464
TAG46:3FA16:1	0.20404729002865	0.414864406779661	0.333930434782609
TAG50:1FA18:1	0.900158894425956	53.8872084745763	59.1192985507246
TAG44:0FA16:0	0.314681875944304	3.56218813559322	2.23744637681159
CE(22:5)	0.828358738892865	2.36636101694915	2.36212028985507
TAG49:2FA16:1	0.951611937885085	0.775081355932203	0.858404347826087
TAG53:4FA18:1	0.596736804637377	17.4273271186441	17.4165072463768
TAG52:3FA20:3	0.604440703693724	0.930115254237288	1.09625217391304
TAG49:1FA17:0	0.90584392078145	0.574891525423729	0.630959420289855
TAG56:7FA18:1	0.643403146650074	3.46786610169492	3.07320289855072
TAG50:2FA18:0	error	2.05420338983051	1.99021449275362
TAG44:2FA16:0	error	0.607716949152542	0.585588405797101
TAG44:3FA18:2	0.245601060897358	0.238628813559322	0.203108695652174
TAG47:0FA15:0	0.72523052071386	0.358145762711864	0.372763768115942
TAG54:7FA16:1	0.593341004206053	0.536369491525424	0.55954347826087
TAG52:3FA20:2	0.879514797846509	0.670425423728814	0.702692753623188
TAG52:5FA16:1	0.398162241752623	9.23460677966102	8.45079420289855
TAG51:2FA15:0	error	2.51061016949153	2.46879565217391
TAG54:7FA20:4	0.494115650604282	1.35814406779661	1.50098260869565
PE(P18:1/18:2)	0.511411448333985	1.93965254237288	1.78835507246377
TAG52:1FA16:1	0.956488456045221	0.429323728813559	0.460371014492754
TAG47:1FA15:0	0.884085148240838	0.411415254237288	0.440976811594203
TAG50:5FA14:0	error	0.813422033898305	0.646089855072464
TAG55:1FA16:0	0.974842651413288	0.943086440677966	0.811839130434783
TAG56:3FA18:0	0.626276593046707	0.437503389830508	0.422401449275362
TAG50:2FA14:0	1.90522029840746e-96	15.1437050847458	14.8283376811594
TAG56:2FA18:1	0.911742227403607	1.77650508474576	1.66532173913043
TAG51:3FA18:2	0.598672216751007	4.30114576271186	4.27061884057971
PC(16:0/16:1)	0.216511961069189	9.38668474576271	10.5782217391304
TAG51:1FA16:0	0.974246247925834	2.84195762711864	3.09548550724638
TAG52:3FA18:1	0.0061098371024073	189.457025423729	186.017875362319
TAG56:4FA18:1	error	2.57968813559322	2.38785797101449
TAG54:4FA20:1	0.269059276722868	0.346715254237288	0.313814492753623
TAG56:7FA18:0	0.616375462663619	0.268657627118644	0.213857971014493
TAG54:4FA18:3	0.0939018709050036	2.56169830508475	2.09921014492754
TAG56:7FA20:3	0.746086845650223	0.700279661016949	0.702782608695652
PE(18:0/18:1)	error	1.92394237288136	1.90308550724638
TAG50:4FA14:1	0.46275616056666	0.735527118644068	0.726808695652174
TAG47:2FA18:2	0.464336483676299	0.30251186440678	0.282671014492754
TAG50:5FA18:1	0.202009708769895	0.218838983050847	0.192968115942029
TAG53:4FA18:0	0.60965171093369	1.11417118644068	1.11216376811594
PC(16:0/20:3)	0.332669044465583	59.4231406779661	63.4278362318841
TAG56:6FA18:2	0.972256706568625	2.60429830508475	2.55868405797101
PC(14:0/20:4)	0.211540345315848	3.59684406779661	3.84629855072464
PC(18:1/22:5)	0.246351722191221	1.35189152542373	1.27044637681159
LCER(24:1)	0.139454776511229	0.328801694915254	0.295149275362319
DAG(15:0/18:1)	0.61808926333069	0.123661016949153	0.122272463768116
TAG45:1FA16:0	0.732361545080471	0.138686440677966	0.146649275362319
TAG56:4FA20:3	0.999601152112521	0.672833898305085	0.685365217391304
TAG60:10FA22:6	error	0.178283050847458	0.161768115942029
TAG54:5FA22:1	error	0.270315254237288	0.224324637681159
PE(16:0/22:6)	0.839982048825068	3.96909491525424	4.16867971014493
LPE(18:2)	0.0448012011593644	0.515252542372881	0.427092753623188
TAG54:6FA20:4	0.4646772429818	8.20756440677966	9.1849231884058
TAG54:2FA18:1	0.234403030960651	36.3534627118644	31.7257768115942
